track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
6cmXX1EiigAAyvahpqfa4c,Evil Ways (feat. J. Cole),For All The Dogs Scary Hours Edition,Drake,2023-11-17,227692,53,0.512,0.0454,0.787,0.0,0.22,-5.374,0.322,78.184,4
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Search & Rescue,Drake,2023-04-07,272112,73,0.828,0.0757,0.441,8.68e-06,0.295,-8.562,0.0685,140.009,4
3z91ibrazNnusM2nSVY2NR,The Shoe Fits,For All The Dogs Scary Hours Edition,Drake,2023-11-17,374025,51,0.454,0.286,0.767,0.0,0.315,-6.834,0.317,76.01,4
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",Drake,2022-06-17,218364,82,0.529,0.000307,0.673,2.41e-06,0.093,-4.711,0.175,165.921,4
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Certified Lover Boy,Drake,2021-09-03,291175,79,0.666,0.0503,0.465,0.0,0.215,-8.545,0.26,167.937,4
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Her Loss,Drake,2022-11-04,239359,77,0.549,0.0517,0.518,1.21e-06,0.378,-9.39,0.257,160.07,4
0giAhiU1PIrYKHRpKNp4XT,Red Button,For All The Dogs Scary Hours Edition,Drake,2023-11-17,160049,50,0.44,0.141,0.722,0.0,0.135,-5.832,0.217,126.163,3
40EXFgNMOIQRQOwJZ8mJkC,Who Told You (feat. Drake),Who Told You (feat. Drake),J Hus,2023-06-08,208917,66,0.732,0.156,0.736,0.0,0.124,-4.607,0.323,76.656,5
34tz0eDhGuFErIuW3q4mPX,On BS,Her Loss,Drake,2022-11-04,261543,70,0.842,0.017,0.367,0.0,0.159,-7.273,0.643,157.996,4
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future,2022-04-29,189893,83,0.463,0.314,0.642,0.0,0.0686,-4.474,0.34,83.389,4
6rb3wFQ66EWR7DcPG0oEE1,We Caa Done (feat. Drake),We Caa Done (feat. Drake),Popcaan,2023-01-06,245240,58,0.568,0.0431,0.76,1.53e-05,0.18,-6.455,0.275,100.042,4
3TDTfJarTsRXCd8lITkTRv,Wick Man,For All The Dogs Scary Hours Edition,Drake,2023-11-17,181428,48,0.536,0.34,0.923,0.0,0.225,-6.654,0.439,84.33,4
0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,2022-08-05,178176,60,0.718,0.068,0.461,0.0,0.283,-7.676,0.0797,129.953,4
7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,Her Loss,Drake,2022-11-04,160821,68,0.933,0.00326,0.602,0.0,0.128,-7.532,0.189,144.041,4
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),Scary Hours 2,Drake,2021-03-05,192956,75,0.578,0.0618,0.449,2.17e-06,0.119,-6.349,0.286,136.006,4
3aQem4jVGdhtg116TmJnHz,What’s Next,Scary Hours 2,Drake,2021-03-05,178153,66,0.781,0.0136,0.594,0.0,0.162,-6.959,0.0485,129.895,4
6pFV3CL0xT8C418wUKOgKJ,Stories About My Brother,For All The Dogs Scary Hours Edition,Drake,2023-11-17,264130,49,0.62,0.531,0.831,0.000165,0.215,-4.444,0.189,86.962,4
46s57QULU02Voy0Kup6UEb,Major Distribution,Her Loss,Drake,2022-11-04,170501,66,0.911,0.0113,0.536,0.0,0.0697,-10.491,0.33,131.035,4
4s7QLoImIwmPi9L6dq1nVW,TSU,Certified Lover Boy,Drake,2021-09-03,308755,68,0.568,0.228,0.56,3.05e-06,0.39,-9.059,0.42,130.019,4
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,Her Loss,Drake,2022-11-04,214588,75,0.763,0.00961,0.72,0.0,0.165,-6.383,0.0447,129.971,4
4rmVZajAF7PkrCagGPHbqa,Sticky,"Honestly, Nevermind",Drake,2022-06-17,243227,69,0.853,0.0917,0.495,0.000217,0.0844,-14.63,0.14,137.027,4
4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),Scary Hours 2,Drake,2021-03-05,383036,62,0.77,0.103,0.637,0.0,0.171,-5.53,0.345,94.966,4
0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,Drake,2021-09-03,257604,71,0.803,0.000619,0.597,4.5e-06,0.323,-6.035,0.141,136.008,4
2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,Certified Lover Boy,Drake,2021-09-03,336511,70,0.423,0.758,0.667,0.0,0.246,-7.012,0.326,86.743,4
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,2020-05-01,220487,76,0.735,0.629,0.449,0.0,0.113,-7.507,0.347,122.947,4
28JBD8p18xNuOfyV7Cotdn,Massive,"Honestly, Nevermind",Drake,2022-06-17,336924,69,0.499,0.114,0.671,0.0169,0.148,-6.774,0.0561,124.994,3
5hTl2uxJGd1sbLtovguuuk,Stars Align (with Drake),Wildest Dreams,Majid Jordan,2021-10-22,260519,63,0.763,0.021,0.667,2.4e-05,0.0715,-6.285,0.085,95.864,4
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),Certified Lover Boy,Drake,2021-09-03,221979,72,0.767,0.181,0.438,0.0,0.142,-8.726,0.29,86.975,4
0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,Her Loss,Drake,2022-11-04,152961,63,0.85,0.0467,0.427,0.0,0.373,-8.367,0.319,142.162,4
3Kwdm0iLyEiRB8InsZoo6n,Talk To Me,The Truth Hurts,Drakeo the Ruler,2021-02-24,227705,62,0.773,0.24,0.281,0.0,0.112,-9.781,0.11,102.019,4
61S79KIVA4I9FXbnsylEHT,In The Bible (with Lil Durk & Giveon),Certified Lover Boy,Drake,2021-09-03,296568,63,0.686,0.614,0.385,0.0,0.131,-8.35,0.297,143.07,4
0sSRLXxknVTQDStgU1NqpY,Hours In Silence,Her Loss,Drake,2022-11-04,399153,70,0.476,0.24,0.406,0.0,0.141,-11.144,0.0758,136.947,4
6tiKwZppNjrls8RsPQwK6r,You're Mines Still (feat. Drake),Moon Boy,Yung Bleu,2021-07-23,226220,68,0.613,0.308,0.615,0.0,0.107,-4.859,0.107,86.782,4
2Q3jFbyE61mCjS3SkW4toJ,Race My Mind,Certified Lover Boy,Drake,2021-09-03,269883,64,0.488,0.179,0.635,8.16e-06,0.156,-7.19,0.26,174.072,4
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,261492,74,0.761,0.244,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,Her Loss,Drake,2022-11-04,236795,69,0.732,0.00903,0.584,0.0,0.318,-8.525,0.076,103.981,4
2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,Certified Lover Boy,Drake,2021-09-03,204346,67,0.84,0.0181,0.744,0.0,0.629,-4.751,0.113,83.737,4
22ruOqBqBRiZDiXFud4OXa,Over The Top (feat. Drake),Buy or Bye 2,Smiley,2021-11-12,153406,61,0.833,0.0493,0.498,0.0,0.119,-5.196,0.117,139.928,4
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,2020-07-17,200221,67,0.8,0.057,0.56,0.0,0.134,-4.818,0.261,163.071,4
1eCFz60zd7mAXgWLapPd9B,Currents,"Honestly, Nevermind",Drake,2022-06-17,157390,59,0.883,0.104,0.283,0.00167,0.0935,-12.653,0.113,122.013,4
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),GREECE (feat. Drake),DJ Khaled,2020-07-16,218901,67,0.695,0.0743,0.343,1.04e-06,0.107,-10.798,0.0432,85.84,4
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),Her Loss,Drake,2022-11-04,242026,71,0.747,0.061,0.618,0.0,0.377,-6.685,0.111,122.09,4
6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,Certified Lover Boy,Drake,2021-09-03,178623,62,0.701,0.112,0.741,0.0,0.699,-6.157,0.313,140.177,4
6jz5HzDmPuQ24U7u7KfKGw,I've Got You Under My Skin,Love For Sale (Deluxe),Tony Bennett,2021-10-01,185933,49,0.646,0.804,0.478,0.0,0.311,-6.57,0.0349,129.443,4
7yED4n2U8RR5LKZVmisiev,The Way You Look Tonight,"Rarities, Outtakes & Other Delights, Vol. 2",Tony Bennett,2012-11-17,203306,58,0.421,0.946,0.0533,0.000437,0.131,-22.052,0.0405,111.996,4
4tqGZzY8YmngfaTqUAHENj,'S Wonderful,Love Is Here To Stay,Tony Bennett,2018-09-14,170186,49,0.546,0.885,0.244,9.21e-05,0.108,-12.515,0.0435,77.248,4
3BYcF3H1qbzBPkuhXNbC9z,Evenin' (with Ray Charles),Playin' With My Friends: Bennett Sings The Blues,Tony Bennett,2001-11-06,252706,40,0.551,0.878,0.17,0.00056,0.287,-13.017,0.0363,94.212,3
1c4oqyJGptLz2Yt7LLheX8,One for My Baby (And One More for the Road),Duets II,Tony Bennett,2011-09-20,176013,53,0.573,0.82,0.324,0.0,0.0618,-10.999,0.039,100.416,4
4biVNJdcVpAljZjpiO9B4Z,Love For Sale,Love For Sale (Deluxe),Tony Bennett,2021-10-01,220786,40,0.588,0.71,0.493,0.0,0.0797,-7.331,0.104,104.1,4
5Q9uoUcUF0bVLJqDLaurw4,"Alright, Okay, You Win (with Diana Krall)",Playin' With My Friends: Bennett Sings The Blues,Tony Bennett,2001-11-06,209426,40,0.704,0.867,0.121,0.0,0.111,-14.219,0.0476,108.086,4
6DpQxZwQ5EXVsUNEWxoAWH,Call Me Irresponsible,Perfectly Frank,Tony Bennett,1992-09-15,204693,35,0.471,0.912,0.182,0.000277,0.128,-13.754,0.0296,71.994,4
056eVJj0qZRNm8SW63wdOu,The Best Is Yet to Come (with Diana Krall),Duets An American Classic,Tony Bennett,2006-09-26,219626,40,0.673,0.525,0.433,0.0,0.158,-8.262,0.0541,131.962,3
6tANJIaIQAFhMxgnafAZd2,I Get A Kick Out Of You,Love For Sale (Deluxe),Tony Bennett,2021-10-01,213960,43,0.462,0.811,0.452,0.0,0.0741,-6.492,0.0511,78.911,4
2MYXo44cKkRtB4O5Glziw3,I Wanna Be Around (with Ricardo Arjona),Viva Duets,Tony Bennett,2012-10-22,180973,33,0.383,0.865,0.425,1.11e-06,0.159,-7.034,0.0358,82.069,4
6RjvMuSa4ZCqPueIIO4IBs,Don't Get Around Much Anymore,Duets II,Tony Bennett,2011-09-20,159000,54,0.641,0.591,0.393,0.0,0.147,-6.41,0.0331,113.323,4
1bYItjcPRtxZs6Ir71O5RB,(I Left My Heart) In San Francisco,I Left My Heart In San Francisco,Tony Bennett,1962-06-18,170960,57,0.313,0.955,0.078,4.48e-06,0.169,-17.583,0.0332,128.065,4
7BtjJpMWnGiRtK4EaH9ptF,Close Enough for Love,The Art Of Romance,Tony Bennett,2004-11-19,265693,32,0.304,0.869,0.323,1.11e-05,0.15,-8.877,0.028,136.625,4
6L4g2duoBQdxG65Qu6PKLx,They All Laughed,"Sings The American Songbook, Vols. 1 - 4",Tony Bennett,2013-10-04,130226,31,0.626,0.674,0.271,0.0,0.113,-9.942,0.08,70.419,4
6pNITw0qemtKXpKIELHD1P,I've Got the World On a String,Perfectly Frank,Tony Bennett,1992-09-15,172133,32,0.327,0.904,0.149,7.12e-06,0.0953,-15.029,0.0345,185.723,3
4Bjro7bd4brOhU6EbBm6BA,"Come Saturday Morning (From ""The Sterile Cuckoo"")","Tony Bennett's ""Something""",Tony Bennett,1970-10,267680,32,0.157,0.878,0.145,0.000206,0.0847,-15.769,0.0323,86.353,3
4xsJ6KEsIjsHKWJA7D8GAI,A Kiss to Build a Dream On,A Wonderful World,Tony Bennett,2002-11-02,203893,39,0.47,0.965,0.109,0.000202,0.122,-18.386,0.0377,86.839,4
66YI4JFp7BcMcepibGprsN,"The Shadow of Your Smile (Love Theme from ""The Sandpiper"")",The Movie Song Album,Tony Bennett,1966-01-31,217893,38,0.306,0.941,0.098,0.0508,0.0974,-17.247,0.032,110.333,4
04LAPXr5C6W4ufoCVxr5Bx,Steppin' Out with My Baby (with Christina Aguilera),Viva Duets,Tony Bennett,2012-10-22,122226,39,0.756,0.604,0.419,0.0,0.0606,-8.889,0.0873,104.432,4
2nXdwNjPLt1F51vCBWSnnX,Smile (with Barbra Streisand),Duets An American Classic,Tony Bennett,2006-09-26,279453,40,0.253,0.954,0.27,7.18e-05,0.175,-11.822,0.0323,78.47,3
7qLTpTd1Txpo8Vd84yci7u,My Favourite Things,Snowfall: The Tony Bennett Christmas Album,Tony Bennett,1968-10-06,196906,39,0.46,0.686,0.481,0.0,0.191,-10.396,0.0438,138.769,3
2jk1qByu49V0JD2v9XCULE,Why Do People Fall In Love/People,The Art Of Excellence,Tony Bennett,1986,249573,30,0.232,0.867,0.157,0.00182,0.0908,-12.553,0.039,53.632,3
4RagweKs4qJJBavRuPoyuE,Something,"Tony Bennett's ""Something""",Tony Bennett,1970-10,200253,32,0.222,0.836,0.316,6.66e-05,0.112,-13.205,0.0312,153.572,4
3vPnBjUIfKqr1FRsdbw9F8,"(Where Do I Begin) Love Story - Live at the Royal Albert Hall, London, England - January 1971",Get Happy,Tony Bennett,1971,240986,30,0.238,0.741,0.432,0.0,0.751,-8.72,0.0375,81.681,3
4MVvSNPOUd2z70vkkNCbLr,The Good Life,I Wanna Be Around,Tony Bennett,1963-02-18,134893,52,0.182,0.88,0.261,1.03e-05,0.442,-13.707,0.033,175.779,5
7h8Y5ozXb7D7COLHahSq4b,Who Cares?,Steppin' Out,Tony Bennett,1993-10-05,197066,31,0.475,0.929,0.144,4.98e-06,0.15,-15.436,0.0378,137.376,4
6k3PVeDsILF9UIRokDwh7D,The Very Thought Of You,A Time For Love,Tony Bennett,1966-08-29,276866,34,0.191,0.957,0.154,0.0198,0.302,-13.184,0.0336,83.307,4
5P9guvAyGzysMhzMyADHOQ,This Is All I Ask,This Is All I Ask,Tony Bennett,1963,194626,31,0.338,0.938,0.255,0.000493,0.146,-10.93,0.0364,129.538,4
2Pw5vIumO9PGcvtbHXQ3rZ,Let the Good Times Roll (with B.B. King),Playin' With My Friends: Bennett Sings The Blues,Tony Bennett,2001-11-06,194160,35,0.704,0.785,0.453,0.0,0.471,-8.424,0.0794,119.166,4
6pzUMbFYQPz2qbL6hxoeHY,My Foolish Heart,The Tony Bennett / Bill Evans Album,Tony Bennett,2023-12-15,289461,35,0.421,0.984,0.0778,0.000103,0.0889,-18.872,0.039,76.1,4
0UuRIovHyU6KeTzY4gS0L2,Cheek To Cheek,Cheek To Cheek (Deluxe),Tony Bennett,2014-09-19,170546,51,0.569,0.838,0.423,0.0,0.144,-8.453,0.0861,93.956,4
7aNS9QCpBCDMZfdUPZFNvG,Look For the Silver Lining,The Silver Lining - The Songs of Jerome Kern,Tony Bennett,2015-09-25,156320,29,0.381,0.987,0.132,0.00145,0.213,-15.029,0.0433,168.405,3
2FXk3LhwfbziRcCg8Rp0fN,Who Can I Turn To (When Nobody Needs Me),Who Can I Turn To,Tony Bennett,1964-11-16,175360,32,0.237,0.927,0.238,2.02e-05,0.0543,-11.999,0.0341,112.062,4
1krycl0zNSW1RkKIDdcKm7,When Do the Bells Ring for Me,Duets II,Tony Bennett,2011-09-20,172546,32,0.229,0.858,0.259,1.84e-06,0.332,-9.633,0.0315,87.098,4
4LTa2DALHWoAvFKQwsRugj,How Do You Keep The Music Playing,Duets II,Tony Bennett,2011-09-20,326493,39,0.235,0.871,0.242,4.01e-05,0.315,-12.173,0.0323,87.177,3
5jGWwfmve3p9h26ujnEmwq,Somewhere over the Rainbow,Here's To The Ladies,Tony Bennett,1995-10-24,237226,32,0.464,0.689,0.246,0.0,0.0465,-10.947,0.038,115.834,4
3wp90Rmqt276hbFvLKQi9v,Rags to Riches (with Elton John),Duets An American Classic,Tony Bennett,2006-09-26,158826,35,0.4,0.701,0.33,0.0,0.0871,-9.358,0.0484,80.102,4
0l4m0VuJ2wwD98SPMJKo4t,On A Clear Day You Can See Forever,"Tony Bennett's ""Something""",Tony Bennett,1970-10,223240,28,0.117,0.828,0.252,0.0,0.259,-14.131,0.0334,79.323,4
5K3hhr79wnCenmQYtZ0aE4,Stormy Weather,Playin' With My Friends: Bennett Sings The Blues,Tony Bennett,2001-11-06,272640,30,0.579,0.912,0.146,1.7e-05,0.14,-11.316,0.0398,96.632,1
01hJnhpAmjzg85Etnz2ECH,Body and Soul,Duets II,Tony Bennett,2011-09-20,200586,59,0.342,0.87,0.249,5.09e-05,0.152,-11.812,0.0277,94.746,3
4uXygYyLsFUr9P1UzILrHf,What The World Needs Now Is Love,I've Gotta Be Me,Tony Bennett,1969,161573,27,0.417,0.618,0.842,0.0,0.0542,-6.218,0.143,121.002,4
2k4eIKbrXS2f7AKJpPEk59,New York State of Mind (with Billy Joel),Playin' With My Friends: Bennett Sings The Blues,Tony Bennett,2001-11-06,269706,33,0.571,0.933,0.24,0.0,0.337,-10.836,0.0399,85.877,4
6AjznBCgVaYESh8UHsHpDz,Fly Me To The Moon,If I Ruled The World: Songs For The Jet Set,Tony Bennett,1965-04-19,249666,47,0.311,0.938,0.127,0.0111,0.182,-15.463,0.0292,87.127,4
5sMVujBLwXJH9AjToNoSbH,Blue Velvet,60 Years: The Artistry of Tony Bennett,Tony Bennett,2013-10-04,181133,33,0.156,0.944,0.217,0.000305,0.106,-12.413,0.034,168.882,5
57GQHVnq4UIAgxU38lJwUC,If I Ruled the World (with Céline Dion),Duets An American Classic,Tony Bennett,2006-09-26,174946,36,0.274,0.69,0.329,0.000176,0.549,-10.076,0.0327,138.715,4
3mADbrwcu80uRhrgrAaPTz,The Way You Look Tonight,The Silver Lining - The Songs of Jerome Kern,Tony Bennett,2015-09-25,174280,40,0.431,0.977,0.0284,8.59e-06,0.224,-17.673,0.0377,141.494,4
7sYJdgkkdcjN1Zr5Rgbpl8,Nature Boy,Cheek To Cheek (Deluxe),Tony Bennett,2014-09-19,248426,39,0.294,0.949,0.253,0.00689,0.0883,-11.134,0.028,92.385,4
7dwEFJGLcO6sQJtw9AxUq4,It Had To Be You,When Lights Are Low,Tony Bennett,1964-04-20,195200,35,0.525,0.94,0.124,2.54e-06,0.0975,-14.847,0.0401,85.354,4
7dW9KIZvcQJnjQb3vy5Q6i,All The Things You Are,The Silver Lining - The Songs of Jerome Kern,Tony Bennett,2015-09-25,277226,37,0.408,0.986,0.108,0.000391,0.107,-14.64,0.0352,135.148,4
06naL4CQq3FfhsutfV4rCd,Sheep May Safely Graze - Arr. by Alexis Ffrench,Peace,Alexis Ffrench,2023-05-05,123850,39,0.443,0.992,0.0521,0.963,0.109,-22.964,0.0492,106.759,4
0Seumg0NAq7KS1r0Yso52H,Satie / Orch. Ducros: Gymnopédie No. 1,Satie: Masterpieces,Erik Satie,2023-12-27,172120,62,0.0921,0.942,0.0183,0.94,0.195,-31.858,0.0513,166.979,3
0OzWMv5ZuMszZVwYUNL9j6,Lakmé: Flower Duet (arr. piano),Delibes - Inspiring Composers,Léo Delibes,2022-10-13,171664,24,0.429,0.995,0.0472,0.945,0.0996,-27.076,0.087,73.629,3
1NechTDnTtSaciAT6gmvJQ,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen",Schumann & Schubert - Transcriptions for Clarinet & Harp,Anneleen Lenaerts,2016-10-21,129919,54,0.238,0.995,0.00484,0.95,0.121,-31.76,0.0393,70.821,3
5JUZN3APQOGsw7LJZYEjmU,Capriol Suite: 5. Pied-en- l'air,Fantasia on Greensleeves,Academy of St. Martin in the Fields,1997-01-01,144266,51,0.0791,0.89,0.0572,0.871,0.309,-29.864,0.0494,174.381,5
2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)","Schumann: Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Robert Schumann,2021-04-23,215800,59,0.406,0.984,0.00921,0.906,0.0953,-31.822,0.087,80.507,4
2EAgTVB2EdsMdqaqOk062L,Frühlingsglaube (Arr. Franz Liszt),Tchaikovsky: Piano Concerto No. 1,Valery Gergiev,2012-08-28,216284,0,0.227,0.993,0.00482,0.912,0.157,-36.351,0.036,70.684,5
2u89h3u1Q9DGFSGkOEmGga,Bagatelles et impromptus: VII. Love,Sixteen Love Songs,William Howard,2016-06-03,138788,54,0.207,0.995,0.00805,0.909,0.0665,-36.38,0.0366,70.736,3
0rTWmhqlac0DNHc5xXk1SW,"Dolly Suite, Op. 56: I. Berceuse",Two Pianos 2,Kyohei Sorita,2023-02-03,158373,42,0.439,0.994,0.0251,0.921,0.129,-29.029,0.0381,68.171,4
6sLr7HzQe2xQVhBmhrT3vU,Les baricades mystérieuses - Arranged By Göran Söllscher,Eleven String Baroque,Göran Söllscher,2004-01-01,163733,46,0.213,0.952,0.0868,0.907,0.111,-27.444,0.0413,138.349,4
4ExtqIKNZLLmatRTVzlzFu,"Consolations, S. 172: No. 3, Lento placido",Labyrinth,Khatia Buniatishvili,2020-10-09,312813,51,0.269,0.986,0.00229,0.868,0.174,-39.158,0.0372,69.659,3
4Xx0WuuxGuknJdJhRokO8D,"Suite bergamasque, L. 75: III. Clair de Lune (Transcribed for Harp)",Voyage,Lavinia Meijer,2015-03-20,278240,37,0.371,0.993,0.0247,0.886,0.236,-26.056,0.055,141.248,3
0EKPj41uhOc0r0UjkKbjsm,"Sonata for Cello and Piano No. 4 in C Major, Op. 102 No. 1: I. Andante",Beethoven: Cello Sonatas Op.69 & 102; Variations,Ludwig van Beethoven,1993-01-01,179133,46,0.183,0.974,0.0075,0.59,0.0731,-33.087,0.0395,66.333,4
79TcGoLB19MBED0O2YZLtn,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude (Transcr. for Guitar)","J.S. Bach: The Well-Tempered Clavier / Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude (Transcr. for Guitar)",Johann Sebastian Bach,2023-01-27,115946,42,0.28,0.989,0.154,0.927,0.147,-25.846,0.0439,79.995,4
1A6YUwRiZoVY5lDGZ6JvK4,"Dvořák: 4 Romantic Pieces, Op. 75, B. 150: No. 1, Allegro moderato","Franck, Grieg, Dvorak: Sonatas for violin & piano",Khatia Buniatishvili,2014-10-03,197847,36,0.111,0.962,0.0508,0.034,0.124,-26.315,0.0464,91.1,4
5gbZe9oyXXQDMLXFGsR4YC,Through The Blue - Piano Version,Through The Blue (Piano Version),Roger Eno,2023-03-29,225494,61,0.441,0.987,0.00957,0.884,0.0954,-26.839,0.0308,75.403,4
4ksxLnn1ymLGRKnwhba45Y,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",Gran Turismo 5 (Original Game Soundtrack),Lang Lang,2010-11-29,327080,48,0.5,0.996,0.0104,0.949,0.0573,-26.764,0.0622,114.76,4
11MJZb67EZgtwAeXLbHyft,Ave María (Arr. Víkingur Ólafsson) - Grand Piano,Kaldalóns: Ave María (Arr. Víkingur Ólafsson),Sigvaldi Kaldalóns,2022-07-22,217906,36,0.327,0.994,0.00319,0.92,0.107,-32.189,0.0355,65.782,4
5s8B58Hj2GlkAoo5V658bU,Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),Schubert: Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),Franz Schubert,2018-10-05,143266,55,0.163,0.98,0.0366,0.912,0.0908,-27.021,0.0451,84.642,3
0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Songs from the Arc of Life,Yo-Yo Ma,2015-09-18,174266,66,0.169,0.986,0.0161,0.86,0.0805,-31.034,0.0442,128.143,3
5xfujtIVvNc4ieq441J8NJ,"Bach: Arioso (Arr. Cortot After Harpsichord Concerto No. 5 in F Minor, BWV 1056)","Bach: Arioso (Arr. Cortot After Harpsichord Concerto No. 5 in F Minor, BWV 1056)",Johann Sebastian Bach,2022-07-22,174383,48,0.412,0.995,0.0145,0.936,0.0901,-30.382,0.0481,133.196,4
7rcUjAbjRTbatpdYH5rEmx,The Lily - Piano Version,Solon Islandus (Deluxe),Gabríel Ólafs,2022-07-15,116960,46,0.435,0.992,0.00889,0.941,0.121,-33.986,0.046,110.307,3
70h1nYoPh4869FrsT9IILv,"Clarinet Concerto in A Major, K. 622: II. Adagio","Mozart: Ecstasy & Abyss [PRAGUE, 1791]",Wolfgang Amadeus Mozart,2023-03-31,411026,34,0.165,0.984,0.0247,0.672,0.0899,-23.367,0.0446,99.206,3
1Oo7XEqkrwifJn17aA0ocF,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Volodos Plays Brahms,Johannes Brahms,2017-04-07,378733,57,0.299,0.994,0.00626,0.901,0.0823,-30.923,0.0478,69.043,4
2iHfxxA58scvsi5P0L1B4i,Sarabande,Sarabande,Robert de Visée,2022-05-06,132208,32,0.306,0.982,0.00253,0.92,0.213,-42.185,0.0401,95.425,5
1DsqYVJjTCfYmxOnlDPQPr,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)",Voice of the Violin,Joshua Bell,2006-09-04,147960,33,0.127,0.99,0.0496,0.931,0.0836,-24.536,0.043,80.044,3
6jZj45D2jdR6fMEb58TlSc,"Suite in B-Flat Major, HWV 434: IV. Menuet",Motherland,Khatia Buniatishvili,2014-05-19,230893,45,0.406,0.994,0.00645,0.935,0.0895,-32.739,0.0453,59.156,4
7MjEk3ha3TdVVfeYryOIAq,"Pavane pour une infante défunte, M. 19",Ravel: Intégrale de l'œuvre pour piano,Maurice Ravel,2003,342666,44,0.342,0.994,0.00369,0.918,0.0631,-32.61,0.0509,62.464,4
3YJrnXT1UNpRgnc7lcgXSF,"Rêverie, L. 68: Rêverie","Debussy: Complete Works for Solo Piano, Vol.1",Claude Debussy,1996-01-01,257000,56,0.296,0.994,0.00896,0.91,0.0825,-31.948,0.0394,69.432,3
0dfAHJmRg7JtCbitsageQG,"Rinaldo, HWV 7: Lascia ch'io pianga (Arr. for Piano)",Handel Variations,George Frideric Handel,2019-11-08,268000,49,0.253,0.993,0.0272,0.916,0.0979,-31.271,0.0431,68.211,4
1L4NadMj3Jj7YgGaikyhfr,"6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)",Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,Franz Liszt,1992-01-01,254000,58,0.368,0.993,0.00363,0.922,0.137,-36.759,0.035,69.363,3
0P7UwPB9vL74bD6gzYaKIu,"Salut d'Amour, Op. 12",Songs from the Arc of Life,Yo-Yo Ma,2015-09-18,164680,51,0.138,0.989,0.0337,0.974,0.1,-27.266,0.0476,72.134,4
7uGumfAbZ4lROA6wr0LP5E,"Sicilienne, Op. 78",The French Album,Harriet Krijgh,2012-04-03,211920,46,0.293,0.981,0.0677,0.945,0.104,-24.559,0.0472,122.828,5
0UCnqGnJpwvgEwzUMoVcaQ,Andante spianato,Chopin: Piano Concerto No. 2 - Variations on La ci darem - Andante spianato and Grande polonaise brillante,Frédéric Chopin,2010-10-26,286293,43,0.232,0.976,0.0117,0.918,0.0784,-33.034,0.0395,168.106,5
