track_id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
3rwIujhqyCP3v4mXI7eWN3,215198,59,0.489,0.717,0.479,3.39e-05,0.108,-8.235,0.06,98.942,4,0
3Ojk8AKbhBtEW0UrCCbAn7,243902,61,0.696,0.212,0.562,0.0,0.174,-7.543,0.11,123.0,4,0
6Gv6oZhbWa1fBGcv5VwW8g,204933,60,0.643,0.0456,0.782,0.0,0.0715,-5.212,0.031,114.02,4,0
4APakyNxphnhzMWutMzLWX,216720,55,0.435,0.0135,0.477,0.0,0.178,-7.332,0.186,72.6,3,0
2Qe9pxPgnUBZMRDvonR0hK,217871,49,0.651,0.27,0.814,0.00636,0.0834,-7.407,0.0538,151.929,4,0
6UTLdGOkbRPJzlU2nPvZlH,153842,63,0.687,0.171,0.786,0.0,0.177,-5.773,0.266,142.996,4,0
0fsgieABBLYkx6rk5N3JUD,128132,51,0.975,0.0954,0.71,3e-05,0.0845,-5.14,0.198,117.021,4,0
1H7izUQD8BKZgcUTIG0t6o,197322,56,0.62,0.00832,0.875,2.65e-05,0.554,-5.069,0.0534,129.991,4,0
3pB18ZRXnr8gfVpIRREoJh,148021,55,0.635,0.123,0.85,0.0,0.125,-3.731,0.0759,135.04,4,0
1PEjhR1CCdINF8TyM5s8LX,191746,54,0.578,0.249,0.9,0.115,0.11,-5.363,0.129,128.425,4,0
3XNThMhQwdrRvPax42wzKQ,191949,61,0.58,0.00453,0.769,5.96e-06,0.109,-7.655,0.0423,138.535,4,0
2Y55wplSMT3ltQQOPvMC75,237773,54,0.609,0.234,0.702,0.000248,0.1,-7.268,0.0286,149.996,4,0
7k0QYUgeKHmNuroFKUbQbw,150763,55,0.521,0.167,0.7,0.0,0.115,-6.214,0.189,95.074,4,0
4l4gr5KjRl1msqINS47y20,200933,65,0.827,0.118,0.426,0.0,0.0864,-9.056,0.297,152.963,4,0
6nqBOGRwYdwOOHTie3fx1K,249560,60,0.562,0.0291,0.898,0.282,0.4,-5.442,0.0277,125.998,4,0
31uxCMxqeSRV7VOW4jFqMK,215360,45,0.601,0.429,0.328,0.00142,0.32,-8.839,0.0647,150.121,4,0
2dLVXnwdnstcHIRTJMgqsx,164000,50,0.55,0.72,0.281,0.0761,0.101,-11.215,0.057,136.678,4,0
4JL5loZbBLCyLsLPgjLmEb,212168,46,0.449,0.652,0.425,0.0,0.0895,-8.728,0.0282,134.771,4,0
4xeFxp27NAtRoUrNcgVD9k,515500,48,0.638,0.00533,0.733,0.000869,0.274,-6.976,0.0419,105.005,4,0
3VpCLroRCtkDWIkPnMB3mj,304812,53,0.436,0.345,0.435,0.0,0.133,-8.594,0.0512,109.759,4,0
5JHKt7k6aKdfRs2flAT4je,130621,42,0.688,0.174,0.678,0.0133,0.669,-9.999,0.0392,117.987,4,0
6FATUHeXuMpHg0u0UPnVD5,149683,53,0.708,0.252,0.597,0.0,0.153,-6.527,0.0323,117.991,4,0
2A3eCsmsW5ztqItagBLCVP,195428,50,0.555,0.00589,0.924,0.000232,0.107,-3.13,0.0451,139.967,4,0
7vWU5bYJk7uHulIfbQrGZK,156832,42,0.59,0.00821,0.745,0.0,0.176,-7.149,0.402,160.021,4,0
3tNa8xKl7HWeXHFYNnttvD,165106,56,0.573,0.155,0.792,0.0,0.308,-5.441,0.0427,141.007,4,0
1vohIWnkOUnCv60Od198Ma,169950,42,0.572,0.731,0.803,0.168,0.0978,-5.995,0.0547,203.958,3,0
1zYuc5YFYlFfSSq6IslHVY,254142,58,0.759,0.00392,0.82,0.112,0.561,-7.553,0.0465,119.88,4,0
0sfpzvSPMTq14wpUyIQZvQ,141428,55,0.744,0.203,0.698,0.0,0.0603,-4.274,0.031,112.023,3,0
0gmQyWfN1iSYnwLMOlMPLi,186453,52,0.593,0.0413,0.914,0.0,0.36,-3.497,0.0458,147.954,4,0
5hmPSqHHEE6mHZofGHj6Pb,195428,49,0.698,0.0049,0.768,0.0,0.405,-4.455,0.0444,129.95,4,0
0vtTKF9vZSaPY81sNHwpz4,268875,42,0.633,0.665,0.391,0.000907,0.107,-3.805,0.0295,97.02,4,0
4HzV6IvuKEuKdh5O60v52u,136666,62,0.779,0.0662,0.822,0.0,0.122,-3.066,0.0603,122.946,4,0
308zMDLftUjMlZkODGUWvd,214228,49,0.76,0.721,0.336,0.0,0.134,-8.927,0.0893,89.914,4,0
4jVVO2Fqredo9XdIOMBwGj,139090,50,0.689,0.109,0.765,9.76e-06,0.617,-3.417,0.0997,87.979,4,0
6XuQzFKU3rJNNEEs6lyIuQ,223365,49,0.569,0.423,0.76,0.0,0.184,-6.396,0.0639,155.049,4,0
1zz3gyupVHNCZ3tZiboxyg,174557,53,0.524,1.55e-06,0.921,0.0276,0.0522,-4.869,0.0384,101.981,4,0
5trkF0hjdvP2hjCd05sFpT,207569,34,0.483,0.026,0.781,0.0,0.12,-5.693,0.0588,118.07,4,0
4GZPRyWoyXUuq7GuyfWvFR,166000,51,0.66,0.00404,0.639,1.07e-05,0.114,-5.938,0.0382,96.981,4,0
3Jek6guUoQ5qxuie0Y10rz,203769,39,0.298,0.501,0.567,0.000191,0.108,-5.84,0.0437,165.654,4,0
2XekPGzt01OOtaRY9oAV1b,210320,51,0.669,0.166,0.795,0.000197,0.22,-8.487,0.0334,98.855,4,0
33Vhm96V7UkegsXlfhMgXq,185103,47,0.7,0.173,0.953,1.15e-05,0.196,-5.181,0.134,90.963,4,0
4HB7ECLzrbgapiZyLlFbxz,188360,47,0.853,0.052,0.594,0.134,0.0469,-6.823,0.0371,129.995,4,0
6tYgLXfFUhNDe6QHZmsJzX,181040,46,0.599,0.0258,0.637,0.166,0.154,-8.478,0.0241,89.001,4,0
5hFkGfx038V0LhqI0Uff2J,130164,70,0.384,0.992,0.0189,0.947,0.0967,-31.119,0.0395,62.479,4,0
3KCoT5LkFQKWoHV1rTCjkP,155943,67,0.368,0.991,0.00394,0.903,0.114,-34.892,0.0506,103.968,4,0
0BDaM0EnJiCl6jmWAIERk3,155500,67,0.352,0.995,0.00519,0.963,0.0981,-34.359,0.0436,89.475,4,0
12CHYifZr1nmh6andRykpi,158079,66,0.406,0.994,0.0167,0.917,0.221,-30.943,0.0348,95.103,4,0
2ODAJGjI4YZwWp470XsV41,150000,66,0.394,0.991,0.00334,0.938,0.0844,-32.17,0.0569,130.952,4,0
7FhgcPqNKXfzCkyiR2Tq4O,131664,66,0.458,0.996,0.0076,0.909,0.095,-38.81,0.0407,75.629,4,0
3RO7kRSyGR1WD6vWOI73r9,125308,66,0.441,0.995,0.0492,0.932,0.109,-27.257,0.0694,139.639,4,0
7MDbt6zQQu37YFeVcOpb4U,200550,66,0.249,0.992,0.00605,0.959,0.0982,-33.947,0.0444,173.68,3,0
1ymzdmQYjO3ThdlToYZnTq,175492,71,0.225,0.987,0.00407,0.936,0.112,-37.107,0.0464,73.595,4,0
6G8LanLXd3GVoae2jwx4bE,172180,66,0.221,0.992,0.0332,0.919,0.13,-35.442,0.0405,171.036,4,0
5qowE02tRUQqFf3uTC8tgs,169349,66,0.473,0.994,0.0279,0.894,0.0973,-30.907,0.0284,79.213,4,0
5fGKMCSBHAhRW9923UBO3c,157968,62,0.462,0.988,0.0168,0.933,0.114,-32.173,0.0404,105.261,4,0
2c4PSLMgucCOOd8sveoLUL,187333,64,0.287,0.991,0.0276,0.931,0.102,-29.327,0.047,94.667,4,0
3RI7rnK1YgmyRcXq9pkMqQ,168498,66,0.435,0.984,0.0404,0.96,0.0952,-26.262,0.0358,95.929,4,0
5ottoPWbTULvnKU5PSCysf,172036,60,0.422,0.996,0.00258,0.941,0.0991,-35.266,0.0461,67.25,4,0
6kJ4jRr1SB2ao8VimAiuB0,152500,65,0.432,0.995,0.0323,0.961,0.102,-29.775,0.0403,133.719,4,0
6Qqto6duuFLcAUvTEsacwS,149629,66,0.414,0.995,0.0149,0.963,0.108,-33.573,0.0477,97.29,4,0
5GZC3EzAtuVtmELebaB5DC,165215,65,0.451,0.994,0.0316,0.911,0.0994,-27.777,0.0399,63.235,4,0
2wzELGqAgBigmgI0VdkRnx,255400,65,0.321,0.992,0.00912,0.917,0.1,-33.262,0.0381,127.523,3,0
6LUWbk3Zc6571RYApFYoSl,166222,64,0.337,0.994,0.00902,0.926,0.195,-34.145,0.0416,139.041,4,0
6AKvBuBdVSf7uDYJYWtWxC,138916,64,0.218,0.992,0.0139,0.911,0.111,-37.235,0.0435,201.146,4,0
7l9kf2CXBDtvOMIRB23H5N,196556,63,0.305,0.992,0.0131,0.952,0.0948,-33.875,0.0335,173.504,4,0
078tv0fBjcReoPb9IL97b7,136658,65,0.28,0.992,0.0117,0.926,0.0954,-31.752,0.0409,148.882,4,0
7gTVQWqEGrqTuZkXpe43z1,125984,64,0.338,0.994,0.00887,0.957,0.109,-32.602,0.0459,113.173,4,0
3nb0mXvI0kiyo4dQUZx1Tj,157500,51,0.478,0.992,0.0208,0.879,0.092,-26.494,0.0446,69.726,4,0
68xDhjQhGVfq7dGhfC1XhZ,139874,63,0.45,0.995,0.0238,0.945,0.11,-32.133,0.0371,69.988,3,0
6R1H9Z89KDuRtt8h9PvKeu,161934,59,0.557,0.993,0.00521,0.944,0.112,-27.402,0.0513,96.907,4,0
5OwbUwe2qFPQ1iUSosmR9u,158374,64,0.436,0.995,0.0185,0.934,0.0981,-28.155,0.0389,110.446,4,0
4VCdqcivjBs1bfQAGB54rQ,151923,64,0.455,0.993,0.0143,0.94,0.112,-35.778,0.0377,118.043,4,0
01hiTwznescgIbY9PAUVUz,173862,65,0.381,0.989,0.0278,0.925,0.0927,-34.212,0.0307,106.256,4,0
1LlWrUUgRE2Mqxdbcpj6NF,159753,50,0.295,0.983,0.0175,0.941,0.118,-29.427,0.0432,178.769,3,0
4SBeIeXLiDqCH7YHRFgGkD,125375,63,0.439,0.994,0.00937,0.944,0.0951,-28.705,0.0474,108.814,5,0
32pMHDcSZA6xD4cp9lk1aF,133916,64,0.428,0.994,0.0183,0.932,0.102,-36.402,0.0374,141.326,4,0
2Z66nkKa3VNgWEth3shaNe,173136,62,0.313,0.994,0.00661,0.933,0.102,-39.292,0.0524,110.931,4,0
6CWzmoxDJJdIJ5GImw0RHv,139312,64,0.327,0.988,0.0145,0.925,0.107,-29.432,0.0416,143.642,4,0
5vC5C7G92VJ4s9lXqtOXKY,142582,62,0.391,0.989,0.0507,0.931,0.0953,-32.078,0.0403,129.442,4,0
7A5KsH4tO6rdv4RN3qNzUu,150000,57,0.385,0.995,0.00218,0.966,0.0884,-36.653,0.0632,101.94,4,0
1qrvZZeUyb4a5knmgTM9v1,128914,63,0.347,0.991,0.0126,0.957,0.0915,-35.66,0.0336,97.508,3,0
1Q2ih8UwOirSbXp9Nb4QV4,122445,62,0.457,0.995,0.00836,0.955,0.0857,-28.733,0.0395,54.621,4,0
0y4oznUeCBGiTZou3hmimL,129373,62,0.397,0.994,0.0213,0.954,0.114,-29.817,0.0517,101.268,4,0
6Dn5BgAw5vgo6R5z9U6nEl,151846,62,0.413,0.995,0.0335,0.944,0.108,-25.915,0.0374,74.535,4,0
3wchWA4OaMulFCpmmLmog1,148299,62,0.422,0.993,0.0156,0.919,0.106,-28.843,0.0449,115.416,4,0
1vwLrgMsd1sCPpXTzXxuBL,191730,64,0.478,0.995,0.00616,0.947,0.107,-30.795,0.0385,51.05,4,0
5VWbXmisFDNGzh1kcXouTR,156500,62,0.464,0.995,0.0135,0.846,0.126,-33.119,0.0506,72.399,3,0
1UUwFKaZ1Z8QPp5sstWltL,167189,62,0.434,0.992,0.012,0.896,0.106,-35.826,0.0321,107.437,4,0
11kyoJkQePM8zW2kEozhFu,129468,62,0.458,0.991,0.0615,0.942,0.102,-29.111,0.0381,116.695,4,0
5Q3Ap0awH9ziePtPXhxWEB,173133,62,0.43,0.99,0.0688,0.909,0.107,-27.394,0.0268,83.573,4,0
0QzBw7xBO5q6plc8hX5z7B,130246,63,0.499,0.994,0.06,0.967,0.0975,-28.63,0.0549,123.102,4,0
1b1A6Z7pI8myEX3TSyweOk,130132,63,0.386,0.991,0.0128,0.931,0.109,-28.66,0.0396,126.374,4,0
7jEpRsSusmGqKFISucMnV7,177562,72,0.665,0.374,0.578,0.00215,0.115,-5.856,0.0398,109.961,4,0
0oMlowcYGs70fDAfRf8eKJ,125039,70,0.43,0.00176,0.72,2.56e-06,0.295,-5.048,0.0532,106.595,3,0
3rwIujhqyCP3v4mXI7eWN3,215198,59,0.489,0.717,0.479,3.39e-05,0.108,-8.235,0.06,98.942,4,0
3iHpwGD3h3Bj87KrJEBMI4,195502,69,0.407,0.247,0.548,0.00885,0.0608,-9.403,0.0617,138.4,4,0
1eDI5oU04SLsXl0TfxfwYf,178041,75,0.834,0.156,0.516,0.53,0.109,-10.871,0.138,103.955,4,0
1I08zQMc1sHy2xwd8itedV,184552,68,0.776,0.0578,0.549,0.0149,0.0868,-14.509,0.0574,95.021,4,0
6NjWCIYu1W8xa3HIvcIhd4,176027,86,0.931,0.165,0.411,5.26e-06,0.134,-8.433,0.0711,100.002,4,0
3OgdnA3LYpJ6vxrfk6X3p4,173913,68,0.788,0.279,0.528,0.00257,0.103,-6.688,0.0729,107.941,4,0
5AJ9hqTS2wcFQCELCFRO7A,155151,95,0.852,0.0973,0.697,0.00037,0.0678,-5.52,0.0439,138.029,4,0
2x03XLsTZ0o86h0cfHrkKF,202414,76,0.729,0.069,0.777,0.00162,0.112,-3.991,0.0431,121.016,4,0
6NCtzHANN8GwvxdrSzJBB9,205400,75,0.621,0.0227,0.63,2.99e-06,0.111,-5.764,0.215,82.796,4,0
4ykLInGVHdWGU5Gni1WY61,153912,57,0.8,0.242,0.793,3.51e-06,0.852,-5.066,0.101,102.053,4,0
11bJ1ws3dathgY9uzADUhL,229999,73,0.69,0.0468,0.59,0.173,0.158,-9.624,0.093,96.098,4,0
4t4rGgiVX7woTmlnW9SHJ7,215178,72,0.58,0.342,0.645,0.0,0.108,-7.793,0.0821,114.905,4,0
1zhMHgotgZXkLCXpqNRnPK,265373,76,0.575,0.509,0.411,0.00321,0.0884,-9.022,0.0619,81.755,4,0
6dfCnnBrqYANJSU3tpG5pI,163695,51,0.653,0.474,0.5,1.66e-05,0.357,-9.81,0.241,141.573,4,0
6EPxltlaBzRzoe2tQtsyvb,196852,57,0.708,0.0733,0.464,1.56e-06,0.0641,-7.686,0.102,97.563,3,0
3tNa8xKl7HWeXHFYNnttvD,165106,56,0.573,0.155,0.792,0.0,0.308,-5.441,0.0427,141.007,4,0
0FK76UEefHKQ78AXEWJY31,208833,64,0.634,0.0206,0.535,3.62e-05,0.155,-5.93,0.0292,135.999,4,0
2MbFbttGPxnekJPahna6r7,183280,56,0.55,0.0667,0.501,0.0,0.115,-8.161,0.0342,110.024,4,0
29sbEEB0w4aAY3FofzzEjy,228560,69,0.61,0.0997,0.619,0.0,0.444,-6.928,0.0613,76.006,4,0
5Nt2FMqnKI2mlp7lztURNo,179974,58,0.408,0.0759,0.699,0.0,0.298,-3.607,0.0559,159.687,4,0
40ds3xedbMkWhszkGnZwxi,148517,76,0.716,0.0853,0.587,1.8e-05,0.108,-5.52,0.0554,116.228,4,0
1D1M805zV8DwhYXsvJdQZx,175237,69,0.831,0.378,0.293,2.04e-05,0.0724,-8.047,0.0571,92.007,4,0
6SSSGEgfuqTP75xaNOwsTo,216507,65,0.401,0.322,0.749,0.000161,0.117,-2.341,0.17,177.165,3,0
677qOFSBpe68eqAbKu9ggT,247526,54,0.696,0.0442,0.632,2.95e-05,0.465,-8.613,0.096,119.906,4,0
3cKnHNL40tqnmjXiv4FOlk,196025,75,0.386,0.598,0.534,0.00206,0.0899,-9.401,0.0385,94.953,4,0
59he0LDDckppVmd2NpHWBp,194618,52,0.653,0.393,0.475,5.43e-05,0.0978,-6.554,0.126,120.07,4,0
5O0EFJLBBQb0byw3t6ycw9,182093,71,0.694,0.169,0.776,0.283,0.102,-8.716,0.0609,91.981,4,0
1PxKsGzQcmiwDHvA9ig5gv,227000,72,0.592,0.00125,0.619,0.000918,0.119,-8.183,0.137,109.924,4,0
17fMdv2JY435A1naCGTtby,150262,60,0.705,0.2,0.799,0.0,0.0748,-4.341,0.0421,115.051,4,0
1kJK2dkXbMw8yOMFEuJUm7,241511,56,0.374,0.288,0.517,0.00758,0.14,-12.515,0.143,170.362,3,0
7mGIEdzSzlTYjPtiDsXbVM,161529,51,0.737,0.384,0.554,8.08e-05,0.363,-6.921,0.0386,132.891,4,0
3VQ5lMMpas43wu1xIQuu0s,178909,51,0.654,0.394,0.367,2.06e-06,0.162,-10.471,0.104,109.708,4,0
4nncvBrXyuKNg5jfBnJ1dR,192089,60,0.531,0.312,0.581,0.0,0.111,-6.429,0.226,86.219,5,0
1NuOeIi5ChqiUZpbbLK8tr,195528,62,0.737,0.0459,0.627,0.0,0.362,-5.966,0.0477,134.804,4,0
7tr8SXmP9j0uVqUU0qoapb,216043,66,0.568,0.0735,0.731,2.28e-05,0.0967,-5.482,0.0576,130.497,4,0
2KGhXTEvSQ2SlW1sH9nb2h,140605,59,0.534,0.446,0.452,0.0,0.15,-10.218,0.209,95.796,4,0
1A1ifX8sWzelNpkL5PxcHT,149677,75,0.685,0.318,0.624,0.0,0.107,-5.101,0.235,89.972,4,0
6XpEm7VJ7TZxZTawH8BCSW,147071,79,0.79,0.0297,0.716,1.87e-05,0.213,-3.446,0.0929,100.104,4,0
4iZ4pt7kvcaH6Yo8UoZ4s2,201800,87,0.559,0.141,0.551,0.0,0.11,-7.231,0.132,143.008,4,0
7pY0MF6y9pNpzxv7uTCJzD,238185,58,0.525,0.431,0.472,0.0,0.112,-7.193,0.122,120.986,3,0
54N8YQb53fKmVCNmbwoSVi,219949,69,0.687,0.544,0.517,0.00596,0.0992,-9.109,0.0705,93.071,4,0
7DswEZZthZ6piQpL25qGAM,184258,69,0.675,0.556,0.546,0.00441,0.167,-7.716,0.0511,77.415,4,0
4nFrcGM7MY1mpoQCC7Kefj,192935,71,0.775,0.117,0.662,0.0648,0.0928,-7.755,0.0408,112.014,4,0
5JrQ1Jc3udCcAJasEpH0Ov,207339,67,0.671,0.0342,0.428,0.0,0.118,-9.694,0.0565,98.067,4,0
64fITmtln0OJqcxPf09vnY,227368,58,0.739,0.244,0.686,0.00145,0.0963,-6.317,0.0479,95.0,4,0
1bjeWoagtHmUKputLVyDxQ,186191,89,0.411,0.62,0.619,0.0,0.11,-6.834,0.0368,177.937,4,0
1zgHn1EqUyA0HqNYMdJ5ia,82508,81,0.81,0.16,0.307,0.00298,0.0779,-7.215,0.12,92.995,4,0
6x4z51Q0PBhSs8NoGbJ5wk,182072,49,0.291,0.0354,0.376,2.04e-05,0.11,-11.91,0.0502,178.399,4,0
40riOy7x9W7GXjyGp4pjAv,391376,83,0.579,0.00574,0.508,0.000494,0.0575,-9.484,0.027,147.125,4,0
63T7DJ1AFDD6Bn8VzG6JE8,202266,83,0.464,0.0493,0.795,0.00244,0.399,-9.267,0.0926,158.691,4,0
4BP3uh0hFLFRb5cjsgLqDh,140773,85,0.64,0.201,0.663,0.00806,0.152,-7.516,0.0374,132.77,4,0
7snQQk1zcKl8gZ92AnueZW,356066,85,0.445,0.09,0.952,0.0843,0.112,-5.321,0.0522,125.304,4,0
3dPQuX8Gs42Y7b454ybpMR,232106,84,0.743,0.0039,0.446,0.118,0.337,-7.807,0.0683,123.596,4,0
57bgtoPSgt236HzfBOd8kj,292880,86,0.502,0.000147,0.89,0.0117,0.217,-5.175,0.0364,133.52,4,0
1xsYj84j7hUDDnTTerGWlH,267596,82,0.392,0.397,0.476,0.000163,0.309,-7.583,0.0249,78.031,4,0
3VqHuw0wFlIHcIPWkhIbdQ,331560,75,0.566,0.00277,0.834,0.008,0.0625,-8.412,0.0298,123.296,4,0
5SAUIWdZ04OxYfJFDchC7S,342173,62,0.632,0.0983,0.586,0.581,0.0535,-11.333,0.0284,114.243,4,0
0u6JFVn0KHHlidZxNL9gVE,230480,80,0.509,0.00249,0.641,0.0304,0.196,-9.936,0.264,161.74,4,0
5UWwZ5lm5PKu6eKsHAGxOk,250546,83,0.413,5.99e-05,0.881,0.000308,0.0805,-5.541,0.0367,158.066,4,0
4P5KoWXOxwuobLmHXLMobV,218920,76,0.5,0.00016,0.824,0.00161,0.0916,-5.846,0.0388,120.125,4,0
48UPSzbZjgc449aqz8bxox,329733,84,0.592,0.0021,0.767,0.00165,0.127,-2.788,0.027,96.483,4,0
70LcF31zb1H0PyJoS1Sx1r,238640,86,0.515,0.0097,0.43,0.000133,0.129,-9.935,0.0372,91.844,4,0
0ofHAoxe9vBkTCp2UQIavz,257800,86,0.828,0.0644,0.492,0.00428,0.128,-9.744,0.0276,120.151,4,0
0RO9W1xJoUEpq5MEelddFb,482830,61,0.338,0.58,0.34,0.0032,0.116,-12.049,0.0339,82.433,4,0
5RKQ5NdjSh2QzD4MaunT91,249600,86,0.505,0.132,0.754,0.0,0.204,-7.435,0.0366,119.204,4,0
2Cdvbe2G4hZsnhNMKyGrie,175173,79,0.535,0.326,0.716,0.0,0.659,-5.025,0.0431,94.379,4,0
6cr6UDpkjEaMQ80OjWqEBQ,348760,66,0.725,0.0722,0.801,0.0339,0.339,-10.059,0.0302,148.211,4,0
7ygpwy2qP3NbrxVkHvUhXY,258773,77,0.375,0.000509,0.893,0.0,0.187,-4.097,0.0406,174.323,4,0
08mG3Y1vljYA6bvDt4Wqkj,255493,85,0.31,0.011,0.7,0.00965,0.0828,-5.678,0.047,188.386,4,0
6VoIBz0VhCyz7OdEoRYDiA,258826,76,0.634,0.00737,0.551,1.82e-05,0.07,-7.136,0.0352,151.779,4,0
7EZC6E7UjZe63f1jRmkWxt,306440,83,0.309,0.0158,0.649,0.00591,0.367,-8.994,0.035,166.915,4,0
7tFiyTwD0nx5a1eklYtX2J,354320,71,0.391,0.289,0.402,0.0,0.243,-9.961,0.0539,143.879,4,0
6zeE5tKyr8Nu882DQhhSQI,206266,80,0.475,0.367,0.322,0.00056,0.11,-10.687,0.0283,93.503,4,0
0X1sqQ652p1sceKM2nJlIJ,230666,73,0.475,0.00375,0.899,1.91e-05,0.14,-4.321,0.0637,152.445,4,0
57JVGBtBLCfHw2muk5416J,214653,73,0.932,0.115,0.528,0.329,0.163,-6.472,0.161,109.975,4,0
6eN1f9KNmiWEhpE2RhQqB5,405600,80,0.268,0.019,0.98,0.00692,0.182,-5.959,0.101,100.316,4,0
6L89mwZXSOwYl76YXfX13s,181533,81,0.442,0.00293,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,4,0
31AOj9sFz2gM0O3hMARRBx,268426,83,0.666,0.179,0.855,1.2e-06,0.0987,-5.051,0.0295,125.639,4,0
61Q9oJNd9hJQFhSDh6Qlap,269720,57,0.315,0.000825,0.534,0.108,0.101,-7.552,0.031,116.891,3,0
2LawezPeJhN4AWuSB0GtAU,160133,87,0.741,0.0664,0.697,2.28e-05,0.133,-7.028,0.0277,116.109,4,0
4gMgiXfqyzZLMhsksGmbQV,238746,75,0.693,0.0782,0.394,0.000694,0.247,-15.882,0.0428,104.114,4,0
5FqYA8KfiwsQvyBI4IamnY,241599,53,0.572,0.171,0.835,0.000377,0.0702,-6.219,0.0317,129.981,4,0
2SiXAy7TuUkycRVbbWDEpo,210173,85,0.532,0.00287,0.767,0.000513,0.39,-5.509,0.0574,127.361,4,0
1J5XEPamp7iQaCU0aFuMnd,199200,76,0.757,0.411,0.868,0.00221,0.355,-9.326,0.062,138.918,4,0
1Y373MqadDRtclJNdnUXVc,168405,73,0.412,4.52e-05,0.658,0.000774,0.176,-12.051,0.0708,163.071,4,0
0G21yYKMZoHa30cYVi1iA8,273480,81,0.454,0.0195,0.987,0.279,0.268,-4.485,0.0881,123.61,4,0
3q9npStSssk7sZWotiNQLK,535733,56,0.252,0.00458,0.797,0.424,0.344,-3.877,0.0328,77.972,4,0
5EWPGh7jbTNO2wakv8LjUI,547106,77,0.249,0.0742,0.834,9.69e-05,0.0924,-8.21,0.0574,118.222,4,0
5e9TFTbltYBg2xThimr0rU,270213,81,0.545,0.009,0.67,0.000822,0.0451,-8.81,0.0496,151.553,4,0
1JSTJqkT5qHq8MDJnJbRE1,253920,87,0.82,0.543,0.452,0.00294,0.0714,-9.796,0.0348,117.401,4,0
2PzU4IB8Dr6mxV3lHuaG34,222813,77,0.723,0.0383,0.863,0.0317,0.128,-7.89,0.0338,136.302,4,0
0hCB0YR03f6AmQaHbwWDe8,333893,74,0.412,0.0484,0.902,0.131,0.405,-11.6,0.405,89.74,4,0
3d9DChrdc6BOeFsbrZ3Is0,264306,84,0.559,0.0576,0.345,0.000105,0.141,-13.496,0.0459,84.581,4,0
65HA9FsYyA2xro9RzNlNmy,282653,77,0.363,0.00123,0.982,0.00218,0.284,-3.621,0.3,179.23,4,0
5LNiqEqpDc8TuqPy79kDBu,329413,57,0.591,0.327,0.804,5.98e-06,0.0818,-7.299,0.0454,111.457,4,0
20OFwXhEXf12DzwXmaV7fj,141600,82,0.508,0.0586,0.774,4.87e-06,0.063,-5.973,0.0321,178.946,4,0
3dmqIB2Qxe2XZobw9gXxJ6,273600,74,0.464,0.0276,0.654,1.34e-06,0.328,-9.058,0.0608,169.512,4,0
2aSFLiDPreOVP6KHiWk4lF,236520,52,0.663,0.524,0.712,0.0,0.0804,-7.268,0.0479,113.439,4,0
3NxB1jubUWY6zit9rOk8ZC,212345,77,0.467,0.0526,0.98,0.223,0.0688,-5.515,0.0598,138.036,4,0
3WOhcATHxK2SLNeP5W3v1v,143330,82,0.776,0.0146,0.667,0.3,0.0761,-6.622,0.0983,130.019,4,0
4HB7ECLzrbgapiZyLlFbxz,188360,47,0.853,0.052,0.594,0.134,0.0469,-6.823,0.0371,129.995,4,0
02YMpD1xbZZzpZbuZNvmD7,253770,72,0.655,0.527,0.57,0.43,0.105,-11.475,0.0487,121.843,4,0
1BJJbSX6muJVF2AK7uH1x4,177598,90,0.727,0.0563,0.782,0.336,0.225,-8.529,0.042,119.992,4,0
5nPbKG04fhLkIAjcPFaZq7,214000,76,0.704,0.00926,0.787,0.00538,0.159,-6.751,0.0462,119.996,4,0
2NKwz3gyK8da44pR2ZbiM1,236270,69,0.649,0.00422,0.911,0.0835,0.104,-5.832,0.0495,126.004,4,0
4MSj19TwYBLgDFj3ddEeco,145599,81,0.853,0.633,0.618,0.89,0.0972,-10.833,0.0923,126.031,4,0
6KqM3xmPIDonsTjCSGrrr5,220046,70,0.805,0.002,0.781,0.302,0.0598,-7.225,0.0434,128.001,4,0
0jjE8w7Rtu3NCImWhKKX8x,163399,71,0.569,0.00129,0.947,0.00595,0.131,-4.216,0.0402,134.997,4,0
6MRUQNjaUud1TiFBRV8HNq,160314,68,0.765,0.00422,0.811,0.0,0.0699,-6.586,0.0482,127.925,4,0
3wo3d0I5H8KjkwGvnz8WbB,207168,65,0.671,0.019,0.753,1.29e-05,0.177,-6.045,0.0298,127.926,4,0
73rh3AJNXQl8iMWgWRrQTR,172515,77,0.515,0.0246,0.667,0.0015,0.107,-5.188,0.199,127.948,4,0
46N3FCKFABRjNoNBVq4osr,209552,74,0.755,0.00961,0.945,0.195,0.862,-5.695,0.0533,133.987,4,0
6nqBOGRwYdwOOHTie3fx1K,249560,60,0.562,0.0291,0.898,0.282,0.4,-5.442,0.0277,125.998,4,0
2C6js1uZ2MOTOuWoK30re8,210693,61,0.736,0.0417,0.863,0.0362,0.215,-4.59,0.219,130.007,4,0
0sJMoIcWlkdSqnADm5Q2am,202648,69,0.7,0.00414,0.863,0.0197,0.32,-6.755,0.179,123.996,4,0
4dUCnam5rLVdrQHYWEIx0e,227520,61,0.698,0.00333,0.918,1.65e-06,0.063,-4.216,0.0505,125.0,4,0
